segment_id,Purpose,origin_zone,weekday,trips,service_days,policy_flexible,peak_time_bin,peak_time_share,active_time_bins,alternative_time_share_raw,average_alternative_shift_minutes_raw,expected_shift_potential_minutes_raw,temporal_flexibility_index_raw,meets_reliability_filter,temporal_eligible,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,active_destination_zones,sum_squared_destination_shares,alternative_destination_count_raw,effective_destination_count_raw,geographical_flexibility_index_raw,dominant_destination_zone,dominant_destination_visits,dominant_destination_share,geographical_eligible,alternative_destination_count,effective_destination_count,geographical_flexibility_index,dominant_destination_zone_final,dominant_destination_visits_final,dominant_destination_share_final,G_s,status_trips,completed_trips,cancelled_trips,other_status_trips,outcome_trips,completion_rate,cancellation_rate,temporal_class,geographical_class,flexibility_type,temporal_quartile,geographical_group,temporal_demand_opportunity,geographical_demand_opportunity
Dialysis | r37_c17 | Monday,Dialysis,r37_c17,Monday,82,50,True,09:30-10:00,0.8048780487804879,2,0.19512195121951215,30.000000000000007,5.853658536585366,0.04878048780487805,True,True,0.19512195121951215,30.000000000000007,5.853658536585366,0.04878048780487805,0.19512195121951215,30.000000000000007,0.04878048780487805,1.0,1.0,0.0,1.0,0.0,r36_c16,82.0,1.0,True,0.0,1.0,0.0,r36_c16,82.0,1.0,0.0,82,49,33,0,82,0.5975609756097561,0.4024390243902439,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,4.0,0.0
Dialysis | r37_c17 | Wednesday,Dialysis,r37_c17,Wednesday,85,51,True,09:30-10:00,0.8,2,0.19999999999999996,30.000000000000007,6.0,0.05,True,True,0.19999999999999996,30.000000000000007,6.0,0.05,0.19999999999999996,30.000000000000007,0.05,1.0,1.0,0.0,1.0,0.0,r36_c16,85.0,1.0,True,0.0,1.0,0.0,r36_c16,85.0,1.0,0.0,85,48,36,1,84,0.5714285714285714,0.42857142857142855,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q2,G=0 single destination,4.25,0.0
Dialysis | r37_c22 | Friday,Dialysis,r37_c22,Friday,60,53,True,09:30-10:00,0.9666666666666667,3,0.033333333333333326,105.00000000000003,3.5,0.020833333333333332,True,True,0.033333333333333326,105.00000000000003,3.5,0.020833333333333332,0.033333333333333326,105.00000000000003,0.020833333333333332,1.0,1.0,0.0,1.0,0.0,r33_c21,60.0,1.0,True,0.0,1.0,0.0,r33_c21,60.0,1.0,0.0,60,53,7,0,60,0.8833333333333333,0.11666666666666667,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,1.25,0.0
Dialysis | r37_c22 | Monday,Dialysis,r37_c22,Monday,65,52,True,09:30-10:00,0.9692307692307692,2,0.03076923076923077,30.0,0.9230769230769231,0.007692307692307693,True,True,0.03076923076923077,30.0,0.9230769230769231,0.007692307692307693,0.03076923076923077,30.0,0.007692307692307693,1.0,1.0,0.0,1.0,0.0,r33_c21,65.0,1.0,True,0.0,1.0,0.0,r33_c21,65.0,1.0,0.0,65,51,14,0,65,0.7846153846153846,0.2153846153846154,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.5,0.0
Dialysis | r37_c22 | Wednesday,Dialysis,r37_c22,Wednesday,62,52,True,09:30-10:00,0.9838709677419355,2,0.016129032258064502,30.00000000000003,0.4838709677419355,0.004032258064516129,True,True,0.016129032258064502,30.00000000000003,0.4838709677419355,0.004032258064516129,0.016129032258064502,30.00000000000003,0.004032258064516129,1.0,1.0,0.0,1.0,0.0,r33_c21,62.0,1.0,True,0.0,1.0,0.0,r33_c21,62.0,1.0,0.0,62,50,11,1,61,0.819672131147541,0.18032786885245902,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.25,0.0
Dialysis | r9_c18 | Friday,Dialysis,r9_c18,Friday,50,43,True,09:30-10:00,0.94,2,0.06000000000000005,29.99999999999997,1.7999999999999998,0.014999999999999998,True,True,0.06000000000000005,29.99999999999997,1.7999999999999998,0.014999999999999998,0.06000000000000005,29.99999999999997,0.014999999999999998,1.0,1.0,0.0,1.0,0.0,r17_c16,50.0,1.0,True,0.0,1.0,0.0,r17_c16,50.0,1.0,0.0,50,34,15,1,49,0.6938775510204082,0.30612244897959184,Lower temporal flexibility,Single destination observed,Lower temporal flexibility / Single destination observed,Q1 lowest,G=0 single destination,0.7499999999999999,0.0
Dialysis | r9_c18 | Monday,Dialysis,r9_c18,Monday,54,43,True,09:30-10:00,0.9259259259259259,3,0.07407407407407407,30.000000000000004,2.2222222222222223,0.018518518518518517,True,True,0.07407407407407407,30.000000000000004,2.2222222222222223,0.018518518518518517,0.07407407407407407,30.000000000000004,0.018518518518518517,2.0,0.9636488340192044,1.0,1.0377224199288255,0.036351165980795574,r17_c16,53.0,0.9814814814814815,True,1.0,1.0377224199288255,0.036351165980795574,r17_c16,53.0,0.9814814814814815,0.036351165980795574,54,36,16,2,52,0.6923076923076923,0.3076923076923077,Lower temporal flexibility,Destination diversity observed,Lower temporal flexibility / Destination diversity observed,Q1 lowest,G>0 lower,1.0,1.962962962962961
Dialysis | r9_c18 | Thursday,Dialysis,r9_c18,Thursday,26,22,True,10:00-10:30,0.5769230769230769,4,0.42307692307692313,51.81818181818181,21.923076923076923,0.18269230769230768,True,True,0.42307692307692313,51.81818181818181,21.923076923076923,0.18269230769230768,0.42307692307692313,51.81818181818181,0.18269230769230768,1.0,1.0,0.0,1.0,0.0,r10_c14,26.0,1.0,True,0.0,1.0,0.0,r10_c14,26.0,1.0,0.0,26,18,8,0,26,0.6923076923076923,0.3076923076923077,Higher temporal flexibility,Single destination observed,Higher temporal flexibility / Single destination observed,Q3,G=0 single destination,4.75,0.0
Dialysis | r9_c18 | Tuesday,Dialysis,r9_c18,Tuesday,23,21,True,10:00-10:30,0.5652173913043478,4,0.4347826086956522,54.0,23.47826086956522,0.19565217391304346,True,True,0.4347826086956522,54.0,23.47826086956522,0.19565217391304346,0.4347826086956522,54.0,0.19565217391304346,1.0,1.0,0.0,1.0,0.0,r10_c14,23.0,1.0,True,0.0,1.0,0.0,r10_c14,23.0,1.0,0.0,23,19,4,0,23,0.8260869565217391,0.17391304347826086,Higher temporal flexibility,Single destination observed,Higher temporal flexibility / Single destination observed,Q3,G=0 single destination,4.5,0.0
Dialysis | r9_c18 | Wednesday,Dialysis,r9_c18,Wednesday,47,42,True,09:30-10:00,0.9361702127659575,3,0.06382978723404253,30.00000000000001,1.9148936170212767,0.015957446808510637,True,True,0.06382978723404253,30.00000000000001,1.9148936170212767,0.015957446808510637,0.06382978723404253,30.00000000000001,0.015957446808510637,2.0,0.9583521955636034,1.0,1.043457723193198,0.041647804436396596,r17_c16,46.0,0.9787234042553191,True,1.0,1.043457723193198,0.041647804436396596,r17_c16,46.0,0.9787234042553191,0.041647804436396596,47,36,9,2,45,0.8,0.2,Lower temporal flexibility,Destination diversity observed,Lower temporal flexibility / Destination diversity observed,Q1 lowest,G>0 lower,0.7499999999999999,1.95744680851064
