segment_id,Purpose,origin_zone,weekday,pickup_time_bin_min,pickup_time_bin,time_bin_trips,time_bin_service_days,trips,service_days,policy_flexible,p_time,p_s_t,peak_time_bin_min,peak_time_bin,peak_time_share,signed_shift_minutes,absolute_shift_minutes,is_peak_time,is_alternative_time,capped_shift_minutes,expected_shift_contribution_minutes,temporal_index_contribution,temporal_eligible,meets_reliability_filter,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,alternative_rank
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,960.0,16:00-16:30,44,25,415,51,True,0.10602409638554217,0.10602409638554217,870.0,14:30-15:00,0.44819277108433736,90.0,90.0,False,True,90.0,9.542168674698795,0.07951807228915662,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,3
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,900.0,15:00-15:30,14,10,415,51,True,0.033734939759036145,0.033734939759036145,870.0,14:30-15:00,0.44819277108433736,30.0,30.0,False,True,30.0,1.0120481927710843,0.008433734939759036,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,4
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,990.0,16:30-17:00,8,3,415,51,True,0.01927710843373494,0.01927710843373494,870.0,14:30-15:00,0.44819277108433736,120.0,120.0,False,True,120.0,2.313253012048193,0.01927710843373494,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,5
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,510.0,08:30-09:00,3,3,415,51,True,0.007228915662650603,0.007228915662650603,870.0,14:30-15:00,0.44819277108433736,-360.0,360.0,False,True,120.0,2.602409638554217,0.007228915662650603,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,6
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,600.0,10:00-10:30,3,2,415,51,True,0.007228915662650603,0.007228915662650603,870.0,14:30-15:00,0.44819277108433736,-270.0,270.0,False,True,120.0,1.9518072289156627,0.007228915662650603,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,7
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,630.0,10:30-11:00,1,1,415,51,True,0.0024096385542168677,0.0024096385542168677,870.0,14:30-15:00,0.44819277108433736,-240.0,240.0,False,True,120.0,0.5783132530120483,0.0024096385542168677,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,8
Dialysis | r36_c16 | Monday,Dialysis,r36_c16,Monday,810.0,13:30-14:00,1,1,415,51,True,0.0024096385542168677,0.0024096385542168677,870.0,14:30-15:00,0.44819277108433736,-60.0,60.0,False,True,60.0,0.14457831325301207,0.0012048192771084338,True,True,0.5518072289156626,192.57641921397382,106.26506024096386,0.4337349397590361,0.5518072289156626,192.57641921397382,0.4337349397590361,9
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,540.0,09:00-09:30,112,52,425,52,True,0.2635294117647059,0.2635294117647059,870.0,14:30-15:00,0.45176470588235296,-330.0,330.0,False,True,120.0,86.96470588235294,0.2635294117647059,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,1
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,930.0,15:30-16:00,51,27,425,52,True,0.12,0.12,870.0,14:30-15:00,0.45176470588235296,60.0,60.0,False,True,60.0,7.199999999999999,0.05999999999999999,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,2
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,960.0,16:00-16:30,44,28,425,52,True,0.10352941176470588,0.10352941176470588,870.0,14:30-15:00,0.45176470588235296,90.0,90.0,False,True,90.0,9.31764705882353,0.07764705882352942,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,3
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,900.0,15:00-15:30,12,10,425,52,True,0.02823529411764706,0.02823529411764706,870.0,14:30-15:00,0.45176470588235296,30.0,30.0,False,True,30.0,0.8470588235294118,0.007058823529411765,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,4
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,600.0,10:00-10:30,3,2,425,52,True,0.007058823529411765,0.007058823529411765,870.0,14:30-15:00,0.45176470588235296,-270.0,270.0,False,True,120.0,1.9058823529411766,0.007058823529411765,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,5
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,990.0,16:30-17:00,3,1,425,52,True,0.007058823529411765,0.007058823529411765,870.0,14:30-15:00,0.45176470588235296,120.0,120.0,False,True,120.0,0.8470588235294118,0.007058823529411765,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,6
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,660.0,11:00-11:30,2,1,425,52,True,0.004705882352941176,0.004705882352941176,870.0,14:30-15:00,0.45176470588235296,-210.0,210.0,False,True,120.0,0.988235294117647,0.004705882352941176,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,7
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,690.0,11:30-12:00,2,2,425,52,True,0.004705882352941176,0.004705882352941176,870.0,14:30-15:00,0.45176470588235296,-180.0,180.0,False,True,120.0,0.8470588235294116,0.004705882352941176,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,8
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,510.0,08:30-09:00,1,1,425,52,True,0.002352941176470588,0.002352941176470588,870.0,14:30-15:00,0.45176470588235296,-360.0,360.0,False,True,120.0,0.8470588235294116,0.002352941176470588,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,9
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,720.0,12:00-12:30,1,1,425,52,True,0.002352941176470588,0.002352941176470588,870.0,14:30-15:00,0.45176470588235296,-150.0,150.0,False,True,120.0,0.3529411764705882,0.002352941176470588,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,10
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,810.0,13:30-14:00,1,1,425,52,True,0.002352941176470588,0.002352941176470588,870.0,14:30-15:00,0.45176470588235296,-60.0,60.0,False,True,60.0,0.1411764705882353,0.001176470588235294,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,11
Dialysis | r36_c16 | Wednesday,Dialysis,r36_c16,Wednesday,840.0,14:00-14:30,1,1,425,52,True,0.002352941176470588,0.002352941176470588,870.0,14:30-15:00,0.45176470588235296,-30.0,30.0,False,True,30.0,0.07058823529411765,0.000588235294117647,True,True,0.548235294117647,201.24463519313304,110.32941176470587,0.43823529411764717,0.548235294117647,201.24463519313304,0.43823529411764717,12
Dialysis | r36_c23 | Friday,Dialysis,r36_c23,Friday,570.0,09:30-10:00,6,5,19,9,True,0.3157894736842105,0.3157894736842105,600.0,10:00-10:30,0.5789473684210527,-30.0,30.0,False,True,30.0,9.473684210526315,0.07894736842105263,True,True,0.42105263157894735,30.000000000000004,12.631578947368421,0.10526315789473684,0.42105263157894735,30.000000000000004,0.10526315789473684,1
Dialysis | r36_c23 | Friday,Dialysis,r36_c23,Friday,630.0,10:30-11:00,2,1,19,9,True,0.10526315789473684,0.10526315789473684,600.0,10:00-10:30,0.5789473684210527,30.0,30.0,False,True,30.0,3.1578947368421053,0.026315789473684213,True,True,0.42105263157894735,30.000000000000004,12.631578947368421,0.10526315789473684,0.42105263157894735,30.000000000000004,0.10526315789473684,2
Dialysis | r36_c23 | Monday,Dialysis,r36_c23,Monday,570.0,09:30-10:00,3,3,14,10,True,0.21428571428571427,0.21428571428571427,600.0,10:00-10:30,0.7142857142857143,-30.0,30.0,False,True,30.0,6.428571428571428,0.05357142857142857,True,True,0.2857142857142857,37.5,10.714285714285714,0.08928571428571427,0.2857142857142857,37.5,0.08928571428571427,1
Dialysis | r36_c23 | Monday,Dialysis,r36_c23,Monday,540.0,09:00-09:30,1,1,14,10,True,0.07142857142857142,0.07142857142857142,600.0,10:00-10:30,0.7142857142857143,-60.0,60.0,False,True,60.0,4.285714285714286,0.03571428571428571,True,True,0.2857142857142857,37.5,10.714285714285714,0.08928571428571427,0.2857142857142857,37.5,0.08928571428571427,2
Dialysis | r36_c23 | Wednesday,Dialysis,r36_c23,Wednesday,600.0,10:00-10:30,6,4,14,9,True,0.42857142857142855,0.42857142857142855,570.0,09:30-10:00,0.5714285714285714,30.0,30.0,False,True,30.0,12.857142857142856,0.10714285714285714,True,True,0.4285714285714286,29.999999999999996,12.857142857142856,0.10714285714285714,0.4285714285714286,29.999999999999996,0.10714285714285714,1
Dialysis | r37_c17 | Friday,Dialysis,r37_c17,Friday,540.0,09:00-09:30,14,9,86,53,True,0.16279069767441862,0.16279069767441862,570.0,09:30-10:00,0.8255813953488372,-30.0,30.0,False,True,30.0,4.883720930232559,0.040697674418604654,True,True,0.17441860465116277,30.000000000000007,5.232558139534884,0.0436046511627907,0.17441860465116277,30.000000000000007,0.0436046511627907,1
Dialysis | r37_c17 | Friday,Dialysis,r37_c17,Friday,600.0,10:00-10:30,1,1,86,53,True,0.011627906976744186,0.011627906976744186,570.0,09:30-10:00,0.8255813953488372,30.0,30.0,False,True,30.0,0.3488372093023256,0.0029069767441860465,True,True,0.17441860465116277,30.000000000000007,5.232558139534884,0.0436046511627907,0.17441860465116277,30.000000000000007,0.0436046511627907,2
Dialysis | r37_c17 | Monday,Dialysis,r37_c17,Monday,540.0,09:00-09:30,16,9,82,50,True,0.1951219512195122,0.1951219512195122,570.0,09:30-10:00,0.8048780487804879,-30.0,30.0,False,True,30.0,5.853658536585366,0.04878048780487805,True,True,0.19512195121951215,30.000000000000007,5.853658536585366,0.04878048780487805,0.19512195121951215,30.000000000000007,0.04878048780487805,1
Dialysis | r37_c17 | Wednesday,Dialysis,r37_c17,Wednesday,540.0,09:00-09:30,17,9,85,51,True,0.2,0.2,570.0,09:30-10:00,0.8,-30.0,30.0,False,True,30.0,6.0,0.05,True,True,0.19999999999999996,30.000000000000007,6.0,0.05,0.19999999999999996,30.000000000000007,0.05,1
Dialysis | r37_c22 | Friday,Dialysis,r37_c22,Friday,390.0,06:30-07:00,1,1,60,53,True,0.016666666666666666,0.016666666666666666,570.0,09:30-10:00,0.9666666666666667,-180.0,180.0,False,True,120.0,3.0,0.016666666666666666,True,True,0.033333333333333326,105.00000000000003,3.5,0.020833333333333332,0.033333333333333326,105.00000000000003,0.020833333333333332,1
Dialysis | r37_c22 | Friday,Dialysis,r37_c22,Friday,540.0,09:00-09:30,1,1,60,53,True,0.016666666666666666,0.016666666666666666,570.0,09:30-10:00,0.9666666666666667,-30.0,30.0,False,True,30.0,0.5,0.004166666666666667,True,True,0.033333333333333326,105.00000000000003,3.5,0.020833333333333332,0.033333333333333326,105.00000000000003,0.020833333333333332,2
Dialysis | r37_c22 | Monday,Dialysis,r37_c22,Monday,540.0,09:00-09:30,2,2,65,52,True,0.03076923076923077,0.03076923076923077,570.0,09:30-10:00,0.9692307692307692,-30.0,30.0,False,True,30.0,0.9230769230769231,0.007692307692307693,True,True,0.03076923076923077,30.0,0.9230769230769231,0.007692307692307693,0.03076923076923077,30.0,0.007692307692307693,1
Dialysis | r37_c22 | Wednesday,Dialysis,r37_c22,Wednesday,600.0,10:00-10:30,1,1,62,52,True,0.016129032258064516,0.016129032258064516,570.0,09:30-10:00,0.9838709677419355,30.0,30.0,False,True,30.0,0.4838709677419355,0.004032258064516129,True,True,0.016129032258064502,30.00000000000003,0.4838709677419355,0.004032258064516129,0.016129032258064502,30.00000000000003,0.004032258064516129,1
Dialysis | r9_c18 | Friday,Dialysis,r9_c18,Friday,540.0,09:00-09:30,3,3,50,43,True,0.06,0.06,570.0,09:30-10:00,0.94,-30.0,30.0,False,True,30.0,1.7999999999999998,0.014999999999999998,True,True,0.06000000000000005,29.99999999999997,1.7999999999999998,0.014999999999999998,0.06000000000000005,29.99999999999997,0.014999999999999998,1
Dialysis | r9_c18 | Monday,Dialysis,r9_c18,Monday,540.0,09:00-09:30,3,2,54,43,True,0.05555555555555555,0.05555555555555555,570.0,09:30-10:00,0.9259259259259259,-30.0,30.0,False,True,30.0,1.6666666666666665,0.013888888888888888,True,True,0.07407407407407407,30.000000000000004,2.2222222222222223,0.018518518518518517,0.07407407407407407,30.000000000000004,0.018518518518518517,1
Dialysis | r9_c18 | Monday,Dialysis,r9_c18,Monday,600.0,10:00-10:30,1,1,54,43,True,0.018518518518518517,0.018518518518518517,570.0,09:30-10:00,0.9259259259259259,30.0,30.0,False,True,30.0,0.5555555555555556,0.00462962962962963,True,True,0.07407407407407407,30.000000000000004,2.2222222222222223,0.018518518518518517,0.07407407407407407,30.000000000000004,0.018518518518518517,2
Dialysis | r9_c18 | Thursday,Dialysis,r9_c18,Thursday,540.0,09:00-09:30,8,7,26,22,True,0.3076923076923077,0.3076923076923077,600.0,10:00-10:30,0.5769230769230769,-60.0,60.0,False,True,60.0,18.461538461538463,0.15384615384615385,True,True,0.42307692307692313,51.81818181818181,21.923076923076923,0.18269230769230768,0.42307692307692313,51.81818181818181,0.18269230769230768,1
Dialysis | r9_c18 | Thursday,Dialysis,r9_c18,Thursday,570.0,09:30-10:00,2,2,26,22,True,0.07692307692307693,0.07692307692307693,600.0,10:00-10:30,0.5769230769230769,-30.0,30.0,False,True,30.0,2.307692307692308,0.019230769230769232,True,True,0.42307692307692313,51.81818181818181,21.923076923076923,0.18269230769230768,0.42307692307692313,51.81818181818181,0.18269230769230768,2
Dialysis | r9_c18 | Thursday,Dialysis,r9_c18,Thursday,630.0,10:30-11:00,1,1,26,22,True,0.038461538461538464,0.038461538461538464,600.0,10:00-10:30,0.5769230769230769,30.0,30.0,False,True,30.0,1.153846153846154,0.009615384615384616,True,True,0.42307692307692313,51.81818181818181,21.923076923076923,0.18269230769230768,0.42307692307692313,51.81818181818181,0.18269230769230768,3
Dialysis | r9_c18 | Tuesday,Dialysis,r9_c18,Tuesday,540.0,09:00-09:30,7,6,23,21,True,0.30434782608695654,0.30434782608695654,600.0,10:00-10:30,0.5652173913043478,-60.0,60.0,False,True,60.0,18.26086956521739,0.15217391304347824,True,True,0.4347826086956522,54.0,23.47826086956522,0.19565217391304346,0.4347826086956522,54.0,0.19565217391304346,1
Dialysis | r9_c18 | Tuesday,Dialysis,r9_c18,Tuesday,570.0,09:30-10:00,2,2,23,21,True,0.08695652173913043,0.08695652173913043,600.0,10:00-10:30,0.5652173913043478,-30.0,30.0,False,True,30.0,2.608695652173913,0.021739130434782608,True,True,0.4347826086956522,54.0,23.47826086956522,0.19565217391304346,0.4347826086956522,54.0,0.19565217391304346,2
Dialysis | r9_c18 | Tuesday,Dialysis,r9_c18,Tuesday,660.0,11:00-11:30,1,1,23,21,True,0.043478260869565216,0.043478260869565216,600.0,10:00-10:30,0.5652173913043478,60.0,60.0,False,True,60.0,2.608695652173913,0.021739130434782608,True,True,0.4347826086956522,54.0,23.47826086956522,0.19565217391304346,0.4347826086956522,54.0,0.19565217391304346,3
Dialysis | r9_c18 | Wednesday,Dialysis,r9_c18,Wednesday,540.0,09:00-09:30,2,2,47,42,True,0.0425531914893617,0.0425531914893617,570.0,09:30-10:00,0.9361702127659575,-30.0,30.0,False,True,30.0,1.2765957446808511,0.010638297872340425,True,True,0.06382978723404253,30.00000000000001,1.9148936170212767,0.015957446808510637,0.06382978723404253,30.00000000000001,0.015957446808510637,1
Dialysis | r9_c18 | Wednesday,Dialysis,r9_c18,Wednesday,600.0,10:00-10:30,1,1,47,42,True,0.02127659574468085,0.02127659574468085,570.0,09:30-10:00,0.9361702127659575,30.0,30.0,False,True,30.0,0.6382978723404256,0.005319148936170213,True,True,0.06382978723404253,30.00000000000001,1.9148936170212767,0.015957446808510637,0.06382978723404253,30.00000000000001,0.015957446808510637,2
Nutrition | r10_c13 | Thursday,Nutrition,r10_c13,Thursday,510.0,08:30-09:00,2,2,57,49,True,0.03508771929824561,0.03508771929824561,480.0,08:00-08:30,0.9649122807017544,30.0,30.0,False,True,30.0,1.0526315789473684,0.008771929824561403,True,True,0.03508771929824561,30.0,1.0526315789473684,0.008771929824561403,0.03508771929824561,30.0,0.008771929824561403,1
Nutrition | r10_c13 | Tuesday,Nutrition,r10_c13,Tuesday,510.0,08:30-09:00,2,2,58,49,True,0.034482758620689655,0.034482758620689655,480.0,08:00-08:30,0.9655172413793104,30.0,30.0,False,True,30.0,1.0344827586206897,0.008620689655172414,True,True,0.03448275862068961,30.00000000000004,1.0344827586206897,0.008620689655172414,0.03448275862068961,30.00000000000004,0.008620689655172414,1
Nutrition | r10_c13 | Wednesday,Nutrition,r10_c13,Wednesday,510.0,08:30-09:00,2,2,57,49,True,0.03508771929824561,0.03508771929824561,480.0,08:00-08:30,0.9649122807017544,30.0,30.0,False,True,30.0,1.0526315789473684,0.008771929824561403,True,True,0.03508771929824561,30.0,1.0526315789473684,0.008771929824561403,0.03508771929824561,30.0,0.008771929824561403,1
Nutrition | r10_c14 | Friday,Nutrition,r10_c14,Friday,750.0,12:30-13:00,21,13,80,53,True,0.2625,0.2625,780.0,13:00-13:30,0.7375,-30.0,30.0,False,True,30.0,7.875,0.065625,True,True,0.26249999999999996,30.000000000000004,7.875,0.065625,0.26249999999999996,30.000000000000004,0.065625,1
Nutrition | r10_c14 | Monday,Nutrition,r10_c14,Monday,750.0,12:30-13:00,13,12,79,52,True,0.16455696202531644,0.16455696202531644,780.0,13:00-13:30,0.8354430379746836,-30.0,30.0,False,True,30.0,4.936708860759493,0.04113924050632911,True,True,0.16455696202531644,30.0,4.936708860759493,0.04113924050632911,0.16455696202531644,30.0,0.04113924050632911,1
Nutrition | r10_c14 | Thursday,Nutrition,r10_c14,Thursday,750.0,12:30-13:00,26,13,129,52,True,0.20155038759689922,0.20155038759689922,780.0,13:00-13:30,0.7984496124031008,-30.0,30.0,False,True,30.0,6.046511627906977,0.050387596899224806,True,True,0.20155038759689925,29.999999999999996,6.046511627906977,0.050387596899224806,0.20155038759689925,29.999999999999996,0.050387596899224806,1
Nutrition | r10_c14 | Tuesday,Nutrition,r10_c14,Tuesday,750.0,12:30-13:00,26,12,130,52,True,0.2,0.2,780.0,13:00-13:30,0.8,-30.0,30.0,False,True,30.0,6.0,0.05,True,True,0.19999999999999996,30.000000000000007,6.0,0.05,0.19999999999999996,30.000000000000007,0.05,1
Nutrition | r10_c14 | Wednesday,Nutrition,r10_c14,Wednesday,750.0,12:30-13:00,26,13,126,52,True,0.20634920634920634,0.20634920634920634,780.0,13:00-13:30,0.7936507936507936,-30.0,30.0,False,True,30.0,6.19047619047619,0.051587301587301584,True,True,0.2063492063492064,29.99999999999999,6.19047619047619,0.051587301587301584,0.2063492063492064,29.99999999999999,0.051587301587301584,1
Nutrition | r10_c18 | Friday,Nutrition,r10_c18,Friday,510.0,08:30-09:00,58,30,175,53,True,0.3314285714285714,0.3314285714285714,450.0,07:30-08:00,0.4514285714285714,60.0,60.0,False,True,60.0,19.885714285714286,0.16571428571428573,True,True,0.5485714285714286,48.12499999999999,26.4,0.22000000000000003,0.5485714285714286,48.12499999999999,0.22000000000000003,1
Nutrition | r10_c18 | Friday,Nutrition,r10_c18,Friday,480.0,08:00-08:30,30,30,175,53,True,0.17142857142857143,0.17142857142857143,450.0,07:30-08:00,0.4514285714285714,30.0,30.0,False,True,30.0,5.142857142857143,0.04285714285714286,True,True,0.5485714285714286,48.12499999999999,26.4,0.22000000000000003,0.5485714285714286,48.12499999999999,0.22000000000000003,2
Nutrition | r10_c18 | Friday,Nutrition,r10_c18,Friday,420.0,07:00-07:30,8,3,175,53,True,0.045714285714285714,0.045714285714285714,450.0,07:30-08:00,0.4514285714285714,-30.0,30.0,False,True,30.0,1.3714285714285714,0.011428571428571429,True,True,0.5485714285714286,48.12499999999999,26.4,0.22000000000000003,0.5485714285714286,48.12499999999999,0.22000000000000003,3
Nutrition | r10_c18 | Monday,Nutrition,r10_c18,Monday,510.0,08:30-09:00,57,29,171,52,True,0.3333333333333333,0.3333333333333333,450.0,07:30-08:00,0.4502923976608187,60.0,60.0,False,True,60.0,20.0,0.16666666666666666,True,True,0.5497076023391814,48.19148936170212,26.49122807017544,0.22076023391812866,0.5497076023391814,48.19148936170212,0.22076023391812866,1
Nutrition | r10_c18 | Monday,Nutrition,r10_c18,Monday,480.0,08:00-08:30,29,29,171,52,True,0.1695906432748538,0.1695906432748538,450.0,07:30-08:00,0.4502923976608187,30.0,30.0,False,True,30.0,5.087719298245614,0.04239766081871345,True,True,0.5497076023391814,48.19148936170212,26.49122807017544,0.22076023391812866,0.5497076023391814,48.19148936170212,0.22076023391812866,2
Nutrition | r10_c18 | Monday,Nutrition,r10_c18,Monday,420.0,07:00-07:30,8,4,171,52,True,0.04678362573099415,0.04678362573099415,450.0,07:30-08:00,0.4502923976608187,-30.0,30.0,False,True,30.0,1.4035087719298245,0.011695906432748537,True,True,0.5497076023391814,48.19148936170212,26.49122807017544,0.22076023391812866,0.5497076023391814,48.19148936170212,0.22076023391812866,3
Nutrition | r10_c18 | Thursday,Nutrition,r10_c18,Thursday,510.0,08:30-09:00,59,29,175,52,True,0.33714285714285713,0.33714285714285713,450.0,07:30-08:00,0.4514285714285714,60.0,60.0,False,True,60.0,20.228571428571428,0.16857142857142857,True,True,0.5485714285714286,48.43749999999999,26.57142857142857,0.22142857142857142,0.5485714285714286,48.43749999999999,0.22142857142857142,1
Nutrition | r10_c18 | Thursday,Nutrition,r10_c18,Thursday,480.0,08:00-08:30,29,29,175,52,True,0.1657142857142857,0.1657142857142857,450.0,07:30-08:00,0.4514285714285714,30.0,30.0,False,True,30.0,4.9714285714285715,0.04142857142857143,True,True,0.5485714285714286,48.43749999999999,26.57142857142857,0.22142857142857142,0.5485714285714286,48.43749999999999,0.22142857142857142,2
Nutrition | r10_c18 | Thursday,Nutrition,r10_c18,Thursday,420.0,07:00-07:30,8,3,175,52,True,0.045714285714285714,0.045714285714285714,450.0,07:30-08:00,0.4514285714285714,-30.0,30.0,False,True,30.0,1.3714285714285714,0.011428571428571429,True,True,0.5485714285714286,48.43749999999999,26.57142857142857,0.22142857142857142,0.5485714285714286,48.43749999999999,0.22142857142857142,3
Nutrition | r10_c18 | Tuesday,Nutrition,r10_c18,Tuesday,510.0,08:30-09:00,58,29,175,52,True,0.3314285714285714,0.3314285714285714,450.0,07:30-08:00,0.44571428571428573,60.0,60.0,False,True,60.0,19.885714285714286,0.16571428571428573,True,True,0.5542857142857143,47.938144329896915,26.571428571428573,0.22142857142857145,0.5542857142857143,47.938144329896915,0.22142857142857145,1
Nutrition | r10_c18 | Tuesday,Nutrition,r10_c18,Tuesday,480.0,08:00-08:30,29,29,175,52,True,0.1657142857142857,0.1657142857142857,450.0,07:30-08:00,0.44571428571428573,30.0,30.0,False,True,30.0,4.9714285714285715,0.04142857142857143,True,True,0.5542857142857143,47.938144329896915,26.571428571428573,0.22142857142857145,0.5542857142857143,47.938144329896915,0.22142857142857145,2
Nutrition | r10_c18 | Tuesday,Nutrition,r10_c18,Tuesday,420.0,07:00-07:30,10,5,175,52,True,0.05714285714285714,0.05714285714285714,450.0,07:30-08:00,0.44571428571428573,-30.0,30.0,False,True,30.0,1.7142857142857142,0.014285714285714285,True,True,0.5542857142857143,47.938144329896915,26.571428571428573,0.22142857142857145,0.5542857142857143,47.938144329896915,0.22142857142857145,3
Nutrition | r10_c18 | Wednesday,Nutrition,r10_c18,Wednesday,510.0,08:30-09:00,58,29,172,52,True,0.3372093023255814,0.3372093023255814,450.0,07:30-08:00,0.45930232558139533,60.0,60.0,False,True,60.0,20.232558139534884,0.1686046511627907,True,True,0.5406976744186047,48.70967741935483,26.337209302325583,0.2194767441860465,0.5406976744186047,48.70967741935483,0.2194767441860465,1
Nutrition | r10_c18 | Wednesday,Nutrition,r10_c18,Wednesday,480.0,08:00-08:30,29,29,172,52,True,0.1686046511627907,0.1686046511627907,450.0,07:30-08:00,0.45930232558139533,30.0,30.0,False,True,30.0,5.058139534883721,0.04215116279069767,True,True,0.5406976744186047,48.70967741935483,26.337209302325583,0.2194767441860465,0.5406976744186047,48.70967741935483,0.2194767441860465,2
Nutrition | r10_c18 | Wednesday,Nutrition,r10_c18,Wednesday,420.0,07:00-07:30,6,2,172,52,True,0.03488372093023256,0.03488372093023256,450.0,07:30-08:00,0.45930232558139533,-30.0,30.0,False,True,30.0,1.0465116279069768,0.00872093023255814,True,True,0.5406976744186047,48.70967741935483,26.337209302325583,0.2194767441860465,0.5406976744186047,48.70967741935483,0.2194767441860465,3
Nutrition | r10_c19 | Friday,Nutrition,r10_c19,Friday,510.0,08:30-09:00,32,30,130,53,True,0.24615384615384617,0.24615384615384617,450.0,07:30-08:00,0.4,60.0,60.0,False,True,60.0,14.76923076923077,0.12307692307692308,True,True,0.6,42.307692307692314,25.384615384615387,0.21153846153846156,0.6,42.307692307692314,0.21153846153846156,1
Nutrition | r10_c19 | Friday,Nutrition,r10_c19,Friday,480.0,08:00-08:30,30,30,130,53,True,0.23076923076923078,0.23076923076923078,450.0,07:30-08:00,0.4,30.0,30.0,False,True,30.0,6.923076923076923,0.057692307692307696,True,True,0.6,42.307692307692314,25.384615384615387,0.21153846153846156,0.6,42.307692307692314,0.21153846153846156,2
Nutrition | r10_c19 | Friday,Nutrition,r10_c19,Friday,420.0,07:00-07:30,16,7,130,53,True,0.12307692307692308,0.12307692307692308,450.0,07:30-08:00,0.4,-30.0,30.0,False,True,30.0,3.6923076923076925,0.03076923076923077,True,True,0.6,42.307692307692314,25.384615384615387,0.21153846153846156,0.6,42.307692307692314,0.21153846153846156,3
Nutrition | r10_c19 | Monday,Nutrition,r10_c19,Monday,510.0,08:30-09:00,30,29,125,52,True,0.24,0.24,450.0,07:30-08:00,0.408,60.0,60.0,False,True,60.0,14.399999999999999,0.11999999999999998,True,True,0.5920000000000001,42.162162162162154,24.959999999999997,0.20799999999999996,0.5920000000000001,42.162162162162154,0.20799999999999996,1
Nutrition | r10_c19 | Monday,Nutrition,r10_c19,Monday,480.0,08:00-08:30,29,29,125,52,True,0.232,0.232,450.0,07:30-08:00,0.408,30.0,30.0,False,True,30.0,6.96,0.058,True,True,0.5920000000000001,42.162162162162154,24.959999999999997,0.20799999999999996,0.5920000000000001,42.162162162162154,0.20799999999999996,2
